task_id,image_path,normalized_image_path,mre_pixels,num_points
FUGC,images/FUGC/0096.png,FUGC/0096.png,5.547370910644531,2
FUGC,images/FUGC/0169.png,FUGC/0169.png,5.541095733642578,2
FUGC,images/FUGC/0172.png,FUGC/0172.png,5.528837203979492,2
FUGC,images/FUGC/0102.png,FUGC/0102.png,5.505182266235352,2
FUGC,images/FUGC/0052.png,FUGC/0052.png,5.482816696166992,2
FUGC,images/FUGC/0041.png,FUGC/0041.png,5.37640380859375,2
FUGC,images/FUGC/0187.png,FUGC/0187.png,5.326702117919922,2
FUGC,images/FUGC/0258.png,FUGC/0258.png,5.274691104888916,2
FUGC,images/FUGC/0086.png,FUGC/0086.png,5.188121795654297,2
FUGC,images/FUGC/0152.png,FUGC/0152.png,5.18282413482666,2
FUGC,images/FUGC/0110.png,FUGC/0110.png,5.145111083984375,2
FUGC,images/FUGC/0232.png,FUGC/0232.png,5.1448493003845215,2
FUGC,images/FUGC/0106.png,FUGC/0106.png,5.101321697235107,2
FUGC,images/FUGC/0018.png,FUGC/0018.png,5.0997314453125,2
FUGC,images/FUGC/0217.png,FUGC/0217.png,5.075143814086914,2
FUGC,images/FUGC/0103.png,FUGC/0103.png,5.051312446594238,2
FUGC,images/FUGC/0183.png,FUGC/0183.png,5.036434173583984,2
FUGC,images/FUGC/0020.png,FUGC/0020.png,4.979524612426758,2
FUGC,images/FUGC/0143.png,FUGC/0143.png,4.96486234664917,2
FUGC,images/FUGC/0002.png,FUGC/0002.png,4.896638870239258,2
FUGC,images/FUGC/0120.png,FUGC/0120.png,4.881925582885742,2
FUGC,images/FUGC/0124.png,FUGC/0124.png,4.8762688636779785,2
FUGC,images/FUGC/0153.png,FUGC/0153.png,4.815833568572998,2
FUGC,images/FUGC/0117.png,FUGC/0117.png,4.811641693115234,2
FUGC,images/FUGC/0125.png,FUGC/0125.png,4.782896041870117,2
FUGC,images/FUGC/0195.png,FUGC/0195.png,4.727682590484619,2
FUGC,images/FUGC/0204.png,FUGC/0204.png,4.69040060043335,2
FUGC,images/FUGC/0245.png,FUGC/0245.png,4.675083160400391,2
FUGC,images/FUGC/0229.png,FUGC/0229.png,4.63864278793335,2
FUGC,images/FUGC/0131.png,FUGC/0131.png,4.634346008300781,2
FUGC,images/FUGC/0170.png,FUGC/0170.png,4.633508682250977,2
FUGC,images/FUGC/0055.png,FUGC/0055.png,4.62548828125,2
FUGC,images/FUGC/0054.png,FUGC/0054.png,4.616487979888916,2
FUGC,images/FUGC/0197.png,FUGC/0197.png,4.607227325439453,2
FUGC,images/FUGC/0227.png,FUGC/0227.png,4.60556173324585,2
FUGC,images/FUGC/0251.png,FUGC/0251.png,4.593876838684082,2
FUGC,images/FUGC/0014.png,FUGC/0014.png,4.566160202026367,2
FUGC,images/FUGC/0007.png,FUGC/0007.png,4.514028549194336,2
FUGC,images/FUGC/0213.png,FUGC/0213.png,4.495999336242676,2
FUGC,images/FUGC/0146.png,FUGC/0146.png,4.4931640625,2
FUGC,images/FUGC/0157.png,FUGC/0157.png,4.470641136169434,2
FUGC,images/FUGC/0257.png,FUGC/0257.png,4.464290618896484,2
FUGC,images/FUGC/0059.png,FUGC/0059.png,4.437860012054443,2
FUGC,images/FUGC/0092.png,FUGC/0092.png,4.424241065979004,2
FUGC,images/FUGC/0241.png,FUGC/0241.png,4.407375812530518,2
FUGC,images/FUGC/0115.png,FUGC/0115.png,4.385329246520996,2
FUGC,images/FUGC/0194.png,FUGC/0194.png,4.378456115722656,2
FUGC,images/FUGC/0259.png,FUGC/0259.png,4.37746000289917,2
FUGC,images/FUGC/0160.png,FUGC/0160.png,4.365765571594238,2
FUGC,images/FUGC/0042.png,FUGC/0042.png,4.357893943786621,2
FUGC,images/FUGC/0100.png,FUGC/0100.png,4.3489089012146,2
FUGC,images/FUGC/0019.png,FUGC/0019.png,4.341773986816406,2
FUGC,images/FUGC/0221.png,FUGC/0221.png,4.326323986053467,2
FUGC,images/FUGC/0013.png,FUGC/0013.png,4.321830749511719,2
FUGC,images/FUGC/0050.png,FUGC/0050.png,4.319364547729492,2
FUGC,images/FUGC/0138.png,FUGC/0138.png,4.318548679351807,2
FUGC,images/FUGC/0027.png,FUGC/0027.png,4.307450771331787,2
FUGC,images/FUGC/0193.png,FUGC/0193.png,4.288115501403809,2
FUGC,images/FUGC/0073.png,FUGC/0073.png,4.287139892578125,2
FUGC,images/FUGC/0046.png,FUGC/0046.png,4.284772872924805,2
FUGC,images/FUGC/0078.png,FUGC/0078.png,4.28043270111084,2
FUGC,images/FUGC/0142.png,FUGC/0142.png,4.278009414672852,2
FUGC,images/FUGC/0226.png,FUGC/0226.png,4.2738566398620605,2
